"year","month","state","primary_mode","etiology","etiology_status","setting","illnesses","hospitalizations","deaths","food_contaminated_ingredient","ifsac_category","water_exposure","etiology_category","setting_category"
2013,1,"Hawaii","Indeterminate/unknown","Norovirus Genogroup II;Norovirus Genogroup II","Confirmed;Confirmed","Long-term care/nursing home/assisted living facility",57,0,0,,,,"Viral","Healthcare"
2013,1,"Hawaii","Indeterminate/unknown","Norovirus Genogroup II;Norovirus Genogroup II","Confirmed;Confirmed","Long-term care/nursing home/assisted living facility",9,0,0,,,,"Viral","Healthcare"
2013,1,"Hawaii","Person-to-person","Shigella flexneri","Confirmed","Private home/residence",12,0,0,,,,"Bacterial","Home"
2013,1,"New Hampshire","Person-to-person","","","Long-term care/nursing home/assisted living facility",23,0,0,,,,"Unknown","Healthcare"
2013,1,"New Hampshire","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",79,1,0,,,,"Viral","Healthcare"
2013,1,"New Hampshire","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",68,0,0,,,,"Viral","Healthcare"
2013,1,"New Hampshire","Person-to-person","","","Child daycare/preschool",3,0,0,,,,"Unknown","School"
2013,1,"Arkansas","Person-to-person","Salmonella enterica","Suspected","Private home/residence",6,0,0,,,,"Bacterial","Home"
2013,1,"Arizona","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",27,0,0,,,,"Viral","Healthcare"
2013,1,"Nevada","Indeterminate/unknown","","","",37,0,0,,,,"Unknown","Unknown"
2013,1,"Montana","Person-to-person","","","Long-term care/nursing home/assisted living facility",19,0,0,,,,"Unknown","Healthcare"
2013,1,"Kentucky","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",31,0,0,,,,"Viral","Healthcare"
2013,1,"Kentucky","Indeterminate/unknown","","","",59,0,0,,,,"Unknown","Unknown"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",115,9,0,,,,"Viral","Healthcare"
2013,1,"Florida","Food","","","Restaurant: Sit-down dining",2,0,0,"oysters","Mollusks",,"Unknown","Food Service"
2013,1,"California","Food","Norovirus unknown","Confirmed","Restaurant: Sit-down dining",35,0,0,,,,"Viral","Food Service"
2013,1,"Kentucky","Indeterminate/unknown","","","",45,0,0,,,,"Unknown","Unknown"
2013,1,"Delaware","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",10,0,0,,,,"Viral","Healthcare"
2013,1,"Delaware","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",33,2,0,,,,"Viral","Healthcare"
2013,1,"Colorado","Person-to-person","Norovirus","Suspected","School/college/university",83,0,0,,,,"Viral","School"
2013,1,"Pennsylvania","Indeterminate/unknown","Norovirus unknown","Suspected","Hotel/motel",53,0,0,,,,"Viral","Hotel/Resort"
2013,1,"Kentucky","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",37,0,0,,,,"Viral","Healthcare"
2013,1,"Indiana","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",14,0,0,,,,"Viral","Healthcare"
2013,1,"Indiana","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",28,0,0,,,,"Viral","Healthcare"
2013,1,"Indiana","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",52,0,0,,,,"Viral","Healthcare"
2013,1,"Colorado","Person-to-person","Norovirus","Suspected","School/college/university",123,0,0,,,,"Viral","School"
2013,1,"Michigan","Person-to-person","","","Long-term care/nursing home/assisted living facility",31,0,0,,,,"Unknown","Healthcare"
2013,1,"Nevada","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",37,0,0,,,,"Viral","Healthcare"
2013,1,"Nevada","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",28,0,0,,,,"Viral","Healthcare"
2013,1,"Nevada","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",33,0,0,,,,"Viral","Healthcare"
2013,1,"Montana","Person-to-person","Norovirus Genogroup II","Suspected","Long-term care/nursing home/assisted living facility",27,1,0,,,,"Viral","Healthcare"
2013,1,"Montana","Person-to-person","Norovirus Genogroup II","Confirmed","Other healthcare facility",27,7,0,,,,"Viral","Healthcare"
2013,1,"Montana","Person-to-person","","","School/college/university",49,0,0,,,,"Unknown","School"
2013,1,"Montana","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",84,0,0,,,,"Viral","Healthcare"
2013,1,"Montana","Food","Norovirus unknown","Confirmed","Religious facility",29,0,0,,,,"Viral","Event"
2013,1,"Montana","Food","Histamine","Suspected","Restaurant: Sit-down dining",3,1,0,,"Fish",,"Chemical","Food Service"
2013,1,"Michigan","Food","Salmonella enterica","Confirmed","Restaurant: Sit-down dining",14,1,0,"tomato","Seeded Vegetables",,"Bacterial","Food Service"
2013,1,"North Carolina","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",88,0,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",60,1,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","","","Long-term care/nursing home/assisted living facility",201,0,0,,,,"Unknown","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",26,0,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",51,0,0,,,,"Viral","Healthcare"
2013,1,"Maine","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",67,3,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",19,1,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",25,0,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown;Norovirus unknown","Suspected;Suspected","Other healthcare facility",13,0,0,,,,"Viral","Healthcare"
2013,1,"Kentucky","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",10,3,0,,,,"Viral","Healthcare"
2013,1,"Kentucky","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",45,0,0,,,,"Viral","Healthcare"
2013,1,"Colorado","Person-to-person","Norovirus","Suspected","Child daycare/preschool",19,0,0,,,,"Viral","School"
2013,1,"Arizona","Person-to-person","Norovirus Genogroup II","Suspected","Long-term care/nursing home/assisted living facility",33,0,0,,,,"Viral","Healthcare"
2013,1,"Arizona","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",9,0,0,,,,"Viral","Healthcare"
2013,1,"Nevada","Person-to-person","Norovirus unknown","Suspected","Child daycare/preschool",15,0,0,,,,"Viral","School"
2013,1,"South Carolina","Person-to-person","","","",81,0,0,,,,"Unknown","Unknown"
2013,1,"South Carolina","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",51,5,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",33,4,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",11,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",16,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",32,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",35,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",20,1,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",2,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Confirmed","Hospital",30,3,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",21,3,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",17,2,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",38,2,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",29,6,0,,,,"Viral","Healthcare"
2013,1,"Connecticut","Food","Campylobacter jejuni;Salmonella enterica","Confirmed;Confirmed","Other",7,1,0,"milk, whole milk unpasteurized","Dairy",,"Bacterial","Other"
2013,1,"Rhode Island","Indeterminate/unknown","Norovirus unknown","Suspected","School/college/university",6,0,0,,,,"Viral","School"
2013,1,"Pennsylvania","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",43,2,0,,,,"Viral","Healthcare"
2013,1,"Rhode Island","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",10,0,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",23,0,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",12,0,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",31,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",42,0,0,,,,"Viral","Healthcare"
2013,1,"Rhode Island","Indeterminate/unknown","Norovirus Genogroup I","Confirmed","Long-term care/nursing home/assisted living facility",9,0,0,,,,"Viral","Healthcare"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",10,0,0,,,,"Viral","Healthcare"
2013,1,"Rhode Island","Person-to-person","Norovirus Genogroup II","Confirmed","Other",17,5,0,,,,"Viral","Other"
2013,1,"Nevada","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",21,0,0,,,,"Viral","Healthcare"
2013,1,"Nevada","Person-to-person","Norovirus unknown","Confirmed","Hospital",28,1,0,,,,"Viral","Healthcare"
2013,1,"Alaska","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",48,0,0,,,,"Viral","Healthcare"
2013,1,"Alaska","Food","Campylobacter coli","Confirmed","Other",29,2,0,"milk","Dairy",,"Bacterial","Other"
2013,1,"Nevada","Person-to-person","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",28,0,0,,,,"Viral","Healthcare"
2013,1,"Nevada","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",47,0,0,,,,"Viral","Healthcare"
2013,1,"South Carolina","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",84,2,0,,,,"Viral","Healthcare"
2013,1,"Rhode Island","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",22,1,0,,,,"Viral","Healthcare"
2013,1,"Colorado","Person-to-person","Norovirus","Suspected","Hotel/motel",13,0,0,,,,"Viral","Hotel/Resort"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Confirmed","Restaurant",16,0,0,,,,"Viral","Food Service"
2013,1,"Oregon","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",43,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Person-to-person","","","Long-term care/nursing home/assisted living facility",44,0,0,,,,"Unknown","Healthcare"
2013,1,"North Dakota","Person-to-person","Norovirus Genogroup II","Confirmed","Other",22,1,0,,,,"Viral","Other"
2013,1,"North Carolina","Person-to-person","Norovirus unknown","Suspected","School/college/university",70,0,0,,,,"Viral","School"
2013,1,"Pennsylvania","Indeterminate/unknown","","","",5,0,0,,,,"Unknown","Unknown"
2013,1,"Arizona","Person-to-person","Norovirus Genogroup II","Confirmed","Hospital",43,0,0,,,,"Viral","Healthcare"
2013,1,"Missouri","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",122,0,0,,,,"Viral","Healthcare"
2013,1,"Colorado","Food","Norovirus","Suspected","Banquet Facility (food prepared and served on-site);Restaurant: Sit-down dining",23,1,0,,,,"Viral","Food Service"
2013,1,"Indiana","Food","Clostridium perfringens","Confirmed","Correctional/detention facility",10,0,0,,,,"Bacterial","Institution"
2013,1,"Indiana","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",14,0,0,,,,"Viral","Healthcare"
2013,1,"Colorado","Person-to-person","Norovirus","Suspected","School/college/university",67,0,0,,,,"Viral","School"
2013,1,"Colorado","Food","","","Restaurant: Sit-down dining",2,0,0,,"Multiple",,"Unknown","Food Service"
2013,1,"Colorado","Food","Norovirus unknown","Confirmed","Banquet Facility (food prepared and served on-site);Restaurant: Sit-down dining",8,0,0,,,,"Viral","Food Service"
2013,1,"Kentucky","Indeterminate/unknown","Norovirus Genogroup I","Confirmed","Long-term care/nursing home/assisted living facility",39,3,1,,,,"Viral","Healthcare"
2013,1,"Nevada","Person-to-person","Norovirus Genogroup II","Confirmed","Hospital",40,18,0,,,,"Viral","Healthcare"
2013,1,"New York","Food","Ciguatoxin","Confirmed","Private home/residence",4,1,0,"fish, baracuda","Fish",,"Chemical","Home"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Suspected","Long-term care/nursing home/assisted living facility",36,0,0,,,,"Viral","Healthcare"
2013,1,"Mississippi","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",22,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Indeterminate/unknown","Norovirus","Suspected","Long-term care/nursing home/assisted living facility",48,0,0,,,,"Viral","Healthcare"
2013,1,"Iowa","Indeterminate/unknown","","","Long-term care/nursing home/assisted living facility",38,0,0,,,,"Unknown","Healthcare"
2013,1,"Missouri","Person-to-person","","","Long-term care/nursing home/assisted living facility",20,0,0,,,,"Unknown","Healthcare"
2013,1,"Missouri","Person-to-person","","","Long-term care/nursing home/assisted living facility",28,0,0,,,,"Unknown","Healthcare"
2013,1,"Pennsylvania","Indeterminate/unknown","Norovirus unknown","Suspected","",30,20,0,,,,"Viral","Unknown"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",73,1,0,,,,"Viral","Healthcare"
2013,1,"Utah","Person-to-person","Norovirus Genogroup II","Confirmed","Hospital",64,0,0,,,,"Viral","Healthcare"
2013,1,"Missouri","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",45,1,0,,,,"Viral","Healthcare"
2013,1,"Missouri","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",14,0,0,,,,"Viral","Healthcare"
2013,1,"Pennsylvania","Food","Campylobacter jejuni","Confirmed","Private home/residence",2,0,0,"milk, whole milk unpasteurized","Dairy",,"Bacterial","Home"
2013,1,"Maine","Person-to-person","Norovirus Genogroup II","Confirmed","Long-term care/nursing home/assisted living facility",39,1,0,,,,"Viral","Healthcare"
2013,1,"Michigan","Indeterminate/unknown","","","",2,0,0,,,,"Unknown","Unknown"
2013,1,"Pennsylvania","Person-to-person","Norovirus unknown","Confirmed","Long-term care/nursing home/assisted living facility",72,1,0,,,,"Viral","Healthcare"
